national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,ppap_risk,went_on_backorder
10.0,0.0,96.0,96.0,96.0,3.0,14.0,30.0,45.0,no,no
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,yes,yes
3390.0,0.0,0.0,0.0,0.0,14.0,40.0,81.0,180.0,no,no
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,1.0,2.0,3.0,5.0,6.0,8.0,8.0,no,yes
601.0,4.0,0.0,0.0,0.0,19.0,56.0,135.0,628.0,yes,no
4.0,0.0,0.0,6.0,6.0,3.0,4.0,4.0,4.0,no,yes
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
0.0,0.0,9.0,9.0,13.0,2.0,5.0,21.0,24.0,no,yes
78.0,56.0,241.0,436.0,592.0,133.0,252.0,425.0,619.0,no,no
0.0,0.0,24.0,30.0,42.0,10.0,20.0,26.0,42.0,no,yes
11.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,no,no
0.0,0.0,500.0,700.0,900.0,0.0,0.0,0.0,0.0,no,yes
6.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,yes,no
45.0,0.0,0.0,0.0,0.0,1.0,5.0,16.0,39.0,no,no
0.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,no,yes
178.0,104.0,1810.0,3090.0,4530.0,371.0,371.0,373.0,373.0,no,yes
0.0,0.0,3.0,7.0,16.0,5.0,15.0,25.0,31.0,no,yes
0.0,0.0,6.0,6.0,6.0,0.0,2.0,4.0,4.0,no,yes
-53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,no,yes
0.0,0.0,13.0,21.0,27.0,1.0,7.0,16.0,22.0,no,yes
-1.0,0.0,45.0,75.0,120.0,23.0,34.0,62.0,71.0,yes,yes
12.0,0.0,44.0,79.0,100.0,5.0,16.0,78.0,117.0,no,yes
1.0,0.0,6.0,8.0,9.0,3.0,4.0,6.0,14.0,no,yes
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
1.0,0.0,30.0,40.0,40.0,80.0,110.0,120.0,160.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,10.0,10.0,10.0,1.0,1.0,3.0,5.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
1.0,0.0,52.0,96.0,140.0,22.0,53.0,70.0,70.0,no,yes
18.0,0.0,100.0,100.0,100.0,16.0,38.0,70.0,136.0,no,yes
68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
6.0,0.0,20.0,40.0,60.0,6.0,13.0,17.0,27.0,no,yes
-30.0,20.0,164.0,304.0,464.0,2.0,78.0,142.0,146.0,no,yes
4.0,0.0,9.0,15.0,25.0,1.0,9.0,15.0,19.0,no,yes
2.0,0.0,197.0,305.0,425.0,36.0,128.0,270.0,423.0,no,yes
5.0,0.0,60.0,100.0,120.0,10.0,34.0,77.0,116.0,no,yes
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,yes,no
0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,1.0,no,yes
1.0,0.0,16.0,27.0,38.0,3.0,7.0,12.0,16.0,no,no
2.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,no,yes
101.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,20.0,no,no
4.0,0.0,18.0,18.0,36.0,4.0,17.0,29.0,39.0,no,yes
0.0,0.0,20.0,28.0,44.0,9.0,28.0,53.0,66.0,no,yes
10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,no
-15.0,0.0,0.0,0.0,0.0,5.0,17.0,54.0,113.0,no,yes
11.0,0.0,0.0,6.0,14.0,10.0,26.0,41.0,63.0,no,yes
2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,no,yes
0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,no,yes
44.0,0.0,706.0,1466.0,2406.0,39.0,39.0,39.0,39.0,no,yes
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
155.0,52.0,230.0,374.0,518.0,54.0,163.0,339.0,590.0,no,no
15.0,0.0,100.0,200.0,250.0,15.0,56.0,94.0,171.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
15.0,0.0,14.0,14.0,24.0,4.0,13.0,22.0,32.0,yes,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-1.0,0.0,14.0,19.0,24.0,43.0,47.0,58.0,74.0,no,yes
-39.0,0.0,70.0,138.0,199.0,68.0,82.0,98.0,119.0,no,yes
16.0,0.0,80.0,120.0,180.0,21.0,54.0,110.0,144.0,yes,no
0.0,0.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,no,yes
31.0,2.0,13.0,37.0,53.0,3.0,15.0,38.0,70.0,no,no
17.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,12.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,6.0,6.0,6.0,0.0,1.0,4.0,9.0,no,yes
0.0,0.0,27.0,42.0,54.0,5.0,17.0,31.0,48.0,yes,yes
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,yes,yes
42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,yes,no
1.0,0.0,2.0,3.0,4.0,1.0,3.0,5.0,6.0,no,yes
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
-8.0,0.0,9.0,9.0,9.0,20.0,20.0,20.0,20.0,no,yes
9.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
0.0,0.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,yes,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,7.0,7.0,7.0,0.0,0.0,4.0,6.0,no,no
0.0,0.0,7.0,11.0,16.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,6.0,10.0,14.0,5.0,7.0,17.0,19.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,no,no
2.0,0.0,31.0,51.0,61.0,5.0,18.0,31.0,45.0,no,yes
1031.0,606.0,1458.0,2889.0,4050.0,315.0,743.0,743.0,743.0,no,no
60.0,1.0,131.0,233.0,284.0,36.0,76.0,177.0,259.0,yes,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,yes,no
326.0,0.0,0.0,0.0,0.0,8.0,22.0,28.0,35.0,no,no
3.0,0.0,0.0,0.0,1.0,1.0,6.0,8.0,11.0,yes,yes
0.0,0.0,9.0,18.0,27.0,1.0,9.0,16.0,21.0,no,yes
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
11.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,9.0,no,no
0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,no,yes
1.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,4.0,no,yes
0.0,0.0,10.0,20.0,25.0,10.0,15.0,15.0,15.0,no,yes
312.0,6.0,0.0,255.0,255.0,40.0,123.0,238.0,422.0,no,no
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,1.0,6.0,8.0,2.0,4.0,5.0,7.0,no,yes
0.0,6.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,no,yes
19.0,1.0,0.0,6.0,18.0,1.0,7.0,20.0,34.0,no,no
0.0,0.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,no,yes
0.0,0.0,16.0,27.0,30.0,0.0,0.0,0.0,0.0,yes,no
1165.0,208.0,1200.0,1800.0,2400.0,325.0,813.0,1571.0,2672.0,no,no
2.0,0.0,4.0,6.0,7.0,3.0,6.0,6.0,6.0,no,yes
3.0,0.0,28.0,45.0,67.0,0.0,18.0,27.0,41.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
0.0,0.0,47.0,79.0,112.0,0.0,0.0,0.0,3.0,no,yes
144.0,6.0,0.0,0.0,0.0,14.0,30.0,55.0,87.0,yes,no
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,yes,yes
1.0,0.0,9.0,14.0,19.0,2.0,8.0,14.0,17.0,no,yes
0.0,0.0,4.0,8.0,12.0,2.0,5.0,7.0,8.0,no,yes
16.0,2.0,2.0,2.0,2.0,0.0,1.0,5.0,5.0,no,no
5.0,0.0,96.0,96.0,96.0,16.0,40.0,41.0,41.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,no,yes
0.0,1.0,7.0,7.0,7.0,0.0,4.0,8.0,11.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
6.0,0.0,8.0,24.0,32.0,9.0,14.0,24.0,39.0,no,yes
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,no,no
0.0,0.0,35.0,75.0,115.0,20.0,50.0,77.0,114.0,no,yes
68.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,28.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,no,no
2.0,0.0,261.0,461.0,621.0,28.0,163.0,325.0,516.0,no,yes
0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,no,yes
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
51.0,4.0,150.0,240.0,390.0,47.0,167.0,279.0,462.0,no,yes
31.0,11.0,8.0,58.0,98.0,4.0,25.0,65.0,104.0,yes,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,7.0,10.0,14.0,0.0,3.0,9.0,9.0,no,yes
-103.0,0.0,117.0,119.0,127.0,36.0,179.0,182.0,182.0,no,yes
0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,no,yes
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
51.0,24.0,48.0,76.0,76.0,17.0,58.0,83.0,116.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,1.0,2.0,2.0,7.0,11.0,16.0,16.0,no,yes
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,yes,yes
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,yes
2.0,0.0,24.0,24.0,24.0,3.0,16.0,28.0,41.0,no,yes
0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,no,yes
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
11.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,8.0,no,yes
8901.0,21.0,0.0,0.0,0.0,23.0,58.0,124.0,201.0,no,no
4.0,0.0,9.0,27.0,45.0,8.0,23.0,34.0,51.0,no,yes
129.0,4.0,48.0,144.0,144.0,52.0,126.0,249.0,355.0,no,no
0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,6.0,no,yes
0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,yes,yes
2.0,0.0,3.0,7.0,9.0,1.0,3.0,6.0,10.0,no,yes
0.0,0.0,0.0,0.0,0.0,7.0,298.0,898.0,1353.0,no,yes
-4.0,0.0,37.0,37.0,37.0,0.0,0.0,30.0,52.0,yes,yes
6.0,0.0,19.0,19.0,30.0,7.0,16.0,32.0,68.0,no,yes
9.0,0.0,13.0,22.0,22.0,5.0,11.0,23.0,39.0,no,yes
0.0,0.0,50.0,50.0,50.0,0.0,8.0,21.0,32.0,no,yes
1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,no,yes
20.0,8.0,0.0,0.0,0.0,1.0,9.0,19.0,24.0,no,no
252.0,67.0,71.0,181.0,269.0,63.0,239.0,467.0,666.0,no,no
4.0,0.0,88.0,176.0,220.0,39.0,72.0,140.0,214.0,no,yes
0.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,no,yes
2.0,0.0,2.0,5.0,7.0,1.0,4.0,5.0,5.0,no,yes
184.0,39.0,82.0,164.0,328.0,39.0,111.0,253.0,328.0,no,no
0.0,0.0,25.0,49.0,55.0,1.0,1.0,1.0,1.0,no,yes
3.0,0.0,12.0,12.0,12.0,0.0,5.0,12.0,18.0,no,yes
0.0,0.0,4.0,5.0,7.0,3.0,4.0,6.0,8.0,no,no
4.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,5.0,no,no
6.0,0.0,166.0,280.0,413.0,65.0,153.0,297.0,388.0,yes,yes
21.0,20.0,0.0,0.0,0.0,7.0,30.0,41.0,52.0,no,no
-5.0,1.0,64.0,112.0,160.0,14.0,49.0,106.0,154.0,yes,yes
0.0,0.0,3.0,5.0,6.0,0.0,1.0,2.0,3.0,no,yes
95.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,no,no
6.0,1.0,11.0,25.0,37.0,3.0,13.0,30.0,36.0,no,yes
1682.0,708.0,1980.0,5040.0,8100.0,1023.0,3331.0,7016.0,10346.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
70.0,41.0,105.0,217.0,300.0,30.0,116.0,285.0,369.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
23.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,no,no
151.0,2.0,200.0,300.0,500.0,43.0,140.0,278.0,446.0,no,no
200.0,0.0,295.0,729.0,1375.0,99.0,243.0,293.0,293.0,no,yes
4.0,0.0,17.0,26.0,35.0,4.0,8.0,15.0,29.0,no,yes
-9.0,0.0,580.0,940.0,1300.0,110.0,317.0,659.0,1056.0,no,yes
0.0,0.0,3.0,4.0,6.0,1.0,2.0,3.0,3.0,no,yes
200.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,72.0,no,no
10.0,0.0,40.0,43.0,43.0,9.0,19.0,34.0,58.0,no,yes
15.0,0.0,0.0,9.0,21.0,0.0,2.0,7.0,17.0,no,yes
1073.0,42.0,0.0,288.0,576.0,123.0,401.0,954.0,1409.0,no,no
0.0,0.0,25.0,50.0,50.0,7.0,15.0,28.0,43.0,no,yes
2.0,0.0,4.0,5.0,6.0,1.0,9.0,13.0,17.0,no,yes
54.0,0.0,0.0,0.0,0.0,5.0,12.0,17.0,21.0,no,no
6.0,0.0,30.0,46.0,58.0,5.0,14.0,27.0,54.0,no,yes
4.0,0.0,2.0,6.0,9.0,1.0,2.0,7.0,12.0,no,yes
3.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,6.0,no,yes
2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,13.0,19.0,19.0,1.0,1.0,1.0,1.0,no,yes
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,yes,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,no,no
5.0,0.0,15.0,15.0,15.0,4.0,14.0,22.0,29.0,no,no
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,yes
1.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,no,no
6.0,0.0,5.0,8.0,12.0,3.0,6.0,10.0,10.0,no,no
0.0,0.0,11.0,20.0,22.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,5.0,7.0,9.0,0.0,3.0,5.0,6.0,yes,yes
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
41.0,91.0,675.0,1170.0,1710.0,219.0,566.0,1066.0,1569.0,no,yes
25.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,no,no
0.0,0.0,3.0,4.0,5.0,1.0,3.0,5.0,5.0,no,yes
7.0,0.0,64.0,64.0,64.0,8.0,26.0,45.0,62.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
13.0,6.0,4.0,16.0,36.0,5.0,20.0,35.0,46.0,no,no
12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,no,no
1.0,2.0,3.0,5.0,7.0,0.0,5.0,6.0,7.0,no,no
17.0,0.0,0.0,0.0,0.0,2.0,6.0,11.0,11.0,no,yes
4.0,0.0,15.0,30.0,30.0,5.0,13.0,25.0,48.0,no,yes
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,7.0,9.0,13.0,3.0,5.0,6.0,8.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,16.0,21.0,31.0,9.0,21.0,45.0,60.0,no,yes
1.0,1.0,29.0,53.0,74.0,7.0,15.0,37.0,48.0,no,yes
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-20.0,0.0,81.0,96.0,106.0,34.0,42.0,69.0,90.0,yes,yes
3276.0,7702.0,0.0,0.0,0.0,656.0,2062.0,4620.0,7007.0,no,no
1.0,0.0,12.0,20.0,34.0,2.0,10.0,23.0,31.0,no,yes
-1.0,0.0,28.0,40.0,54.0,4.0,15.0,28.0,46.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,yes
6.0,0.0,84.0,126.0,210.0,11.0,34.0,39.0,45.0,no,yes
4.0,0.0,6.0,6.0,12.0,3.0,4.0,4.0,4.0,no,yes
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
5.0,0.0,25.0,40.0,55.0,10.0,25.0,41.0,72.0,no,yes
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
251.0,0.0,390.0,945.0,1701.0,60.0,192.0,242.0,242.0,no,yes
10.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,16.0,no,no
5.0,0.0,10.0,15.0,20.0,4.0,11.0,16.0,33.0,no,yes
23.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,12.0,12.0,12.0,0.0,3.0,5.0,5.0,no,yes
-12.0,0.0,25.0,33.0,41.0,25.0,30.0,39.0,88.0,no,yes
6.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,no,yes
-272.0,229.0,1584.0,2400.0,3552.0,869.0,3202.0,5300.0,7399.0,no,yes
12.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,yes,no
79.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,yes,no
200.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,17.0,no,no
11.0,4.0,4.0,20.0,32.0,4.0,14.0,26.0,43.0,no,no
9.0,0.0,40.0,60.0,80.0,11.0,34.0,48.0,73.0,no,yes
3.0,0.0,20.0,36.0,52.0,5.0,14.0,32.0,37.0,no,no
11.0,0.0,0.0,0.0,0.0,7.0,12.0,44.0,44.0,yes,yes
1.0,0.0,13.0,19.0,25.0,3.0,9.0,11.0,15.0,no,yes
8.0,0.0,6.0,13.0,22.0,0.0,0.0,0.0,0.0,yes,no
42.0,0.0,200.0,301.0,401.0,35.0,115.0,254.0,427.0,yes,yes
22.0,0.0,0.0,36.0,36.0,2.0,7.0,18.0,30.0,yes,no
21.0,5.0,1.0,1.0,1.0,1.0,6.0,18.0,39.0,no,no
85.0,4.0,116.0,268.0,344.0,42.0,173.0,368.0,798.0,no,yes
0.0,2.0,13.0,15.0,18.0,2.0,5.0,5.0,13.0,no,yes
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,263.0,263.0,263.0,20.0,58.0,109.0,163.0,no,yes
39.0,0.0,0.0,33.0,55.0,10.0,46.0,79.0,106.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
13.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,9.0,yes,yes
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
457.0,0.0,0.0,0.0,0.0,4.0,8.0,13.0,24.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,43.0,62.0,81.0,2.0,18.0,39.0,56.0,no,yes
5.0,0.0,6.0,15.0,25.0,6.0,12.0,15.0,16.0,no,yes
-2036.0,36.0,15000.0,22640.0,31400.0,1594.0,9162.0,16199.0,21077.0,no,yes
20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,yes,no
0.0,0.0,8.0,14.0,18.0,4.0,7.0,11.0,15.0,no,yes
0.0,0.0,5.0,5.0,5.0,0.0,2.0,2.0,2.0,no,yes
30.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,13.0,no,no
0.0,0.0,24.0,42.0,54.0,5.0,16.0,21.0,36.0,no,yes
5.0,0.0,75.0,119.0,155.0,11.0,37.0,74.0,123.0,yes,yes
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,5.0,9.0,11.0,3.0,5.0,8.0,8.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,no,no
0.0,1.0,4.0,6.0,7.0,2.0,3.0,5.0,5.0,no,yes
-1.0,0.0,9.0,9.0,9.0,1.0,6.0,6.0,7.0,no,yes
98.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,yes,no
0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,no,yes
6.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,10.0,no,no
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
-1.0,0.0,48.0,48.0,76.0,7.0,25.0,53.0,77.0,no,yes
5.0,0.0,0.0,1.0,2.0,1.0,4.0,5.0,6.0,yes,no
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
88.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,no,no
1.0,0.0,0.0,0.0,0.0,11.0,20.0,20.0,20.0,no,yes
2.0,8.0,146.0,264.0,374.0,54.0,150.0,285.0,398.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
304.0,113.0,432.0,912.0,1488.0,198.0,625.0,1174.0,1745.0,no,no
5.0,5.0,10.0,25.0,25.0,5.0,7.0,14.0,17.0,no,yes
0.0,0.0,6.0,12.0,18.0,0.0,0.0,0.0,0.0,no,yes
1.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,no,no
4.0,0.0,28.0,42.0,56.0,10.0,20.0,34.0,57.0,no,yes
1.0,0.0,45.0,77.0,109.0,2.0,31.0,50.0,70.0,no,yes
1.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,yes,no
43.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,yes,no
-1.0,0.0,489.0,549.0,549.0,24.0,85.0,162.0,237.0,yes,yes
7.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,10.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
100.0,0.0,500.0,500.0,500.0,55.0,99.0,189.0,334.0,no,yes
0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,no,yes
0.0,0.0,6.0,8.0,8.0,0.0,0.0,1.0,3.0,no,yes
-1.0,0.0,18.0,27.0,35.0,9.0,19.0,26.0,29.0,no,yes
5.0,0.0,10.0,20.0,35.0,8.0,23.0,39.0,59.0,no,yes
13.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,19.0,no,yes
0.0,315.0,8180.0,13315.0,18450.0,0.0,0.0,0.0,0.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,no
2.0,0.0,10.0,10.0,20.0,1.0,7.0,11.0,18.0,no,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
11.0,0.0,24.0,44.0,64.0,21.0,63.0,86.0,132.0,no,yes
27.0,0.0,638.0,974.0,1226.0,127.0,361.0,649.0,955.0,no,yes
51.0,0.0,0.0,23.0,69.0,4.0,8.0,29.0,33.0,no,no
1177.0,9.0,0.0,0.0,0.0,16.0,64.0,147.0,255.0,yes,no
0.0,0.0,123.0,123.0,123.0,0.0,86.0,147.0,221.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,no,no
0.0,0.0,30.0,30.0,30.0,12.0,17.0,25.0,36.0,no,yes
9.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,no,no
1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,no,yes
62.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,no,no
486.0,67.0,760.0,1440.0,2080.0,252.0,712.0,1437.0,2150.0,no,no
199.0,120.0,106.0,630.0,1234.0,65.0,317.0,1178.0,1586.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
25.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,no,no
2.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,no,yes
1.0,0.0,4.0,13.0,16.0,4.0,6.0,14.0,18.0,no,yes
4.0,0.0,15.0,25.0,35.0,8.0,14.0,22.0,22.0,no,yes
2.0,2.0,3.0,3.0,3.0,1.0,4.0,6.0,7.0,no,yes
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
2.0,0.0,3.0,6.0,9.0,4.0,7.0,10.0,16.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
44.0,52.0,90.0,210.0,360.0,50.0,105.0,176.0,220.0,yes,yes
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,0.0,17.0,34.0,68.0,7.0,22.0,39.0,71.0,no,yes
108.0,0.0,0.0,0.0,0.0,0.0,15.0,22.0,22.0,no,no
0.0,0.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,yes,yes
0.0,0.0,6.0,6.0,12.0,1.0,3.0,4.0,4.0,no,yes
9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,no,no
